"Item ID #","Supplier Stock Ref","Cut","Carat","Color","Natural Fancy Color","Natural Fancy Color Intensity","Natural Fancy Color Overtone","Treated Color","Clarity","Make (Cut Grade)","Grading Lab","Certificate Number","Certificate Path","Image Path","Online Report","Price Per Carat","Total Price","Polish","Symmetry","Measurements (LengthxWidthxHeight)","Depth","Table","Crown Height","Pavilion Depth","Girdle (From / To)","Culet Size","Culet Condition","Graining","Fluorescence Intensity","Fluorescence Color","Enhancement","Supplier","Country","State / Region","Remarks","Phone","Pair Stock Ref.","Email","priceVariance","rareCaretPrice","idexPrice"
"106251141","375-2938","Round","0.31","F","","","","","SI2","Very Good","GIA","6167257162","http://DiamondTransactions.net/icp?di=106251141","","","1241","384.71","Very Good","Very Good","4.38x4.36x2.64","60.5","63","33","41.2","Slightly Thick / Thick","","","","Medium","Blue","","M. Aharonoff Co. Inc.","USA","New York","100% Eye Clean","1-212-869-8766","","haharonoff@gmail.com",0.9254807692307693,416,"384.71"
"106251171","375-2941","Round","0.31","E","","","","","SI1","Very Good","GIA","5161642157","http://DiamondTransactions.net/icp?di=106251171","","","1596","494.76","Very Good","Very Good","4.34x4.3x2.67","61.9","60","36.5","41","Medium","","","","None","","","M. Aharonoff Co. Inc.","USA","New York","","1-212-869-8766","","haharonoff@gmail.com",0.6753069577080492,733,"494.76"
"106251325","475-1739","Round","0.51","E","","","","","SI2","Very Good","GIA","2165747966","http://DiamondTransactions.net/icp?di=106251325","","","1890","963.90","Very Good","Very Good","5.19x5.13x3.09","59.8","63","34.5","41","Medium / Slightly Thick","","","","None","","","M. Aharonoff Co. Inc.","USA","New York","100%eye clean","1-212-869-8766","","haharonoff@gmail.com",0.9368318756073858,1029,"963.90"
"106251341","475-1759","Round","0.5","K","","","","","VVS2","Good","GIA","2165756445","http://DiamondTransactions.net/icp?di=106251341","","","1540","770.00","Excellent","Excellent","5x4.96x3.18","63.9","60","37.5","41","Medium / Thick","","","","None","","","M. Aharonoff Co. Inc.","USA","New York","","1-212-869-8766","","haharonoff@gmail.com",0.9948320413436692,774.4,"770.00"
"106251342","475-1760","Round","0.5","K","","","","","VS2","Good","GIA","2165756139","http://DiamondTransactions.net/icp?di=106251342","","","1400","700.00","Excellent","Very Good","5.01x4.97x3.2","64.1","62","38","41.6","Slightly Thick / Thick","","","","None","","","M. Aharonoff Co. Inc.","USA","New York","","1-212-869-8766","","haharonoff@gmail.com",0.865265760197775,808.5,"700.00"
"106251449","375-2977","Round","0.33","E","","","","","VS2","Excellent","GIA","5176890109","http://DiamondTransactions.net/icp?di=106251449","","","1909","629.97","Excellent","Excellent","4.43x4.41x2.77","62.7","54","34.5","41.2","Medium / Slightly Thick","","","","None","","","M. Aharonoff Co. Inc.","USA","New York","","1-212-869-8766","","haharonoff@gmail.com",0.7062780269058296,892,"629.97"
"107160323","611227","Round","0.31","G","","","","","SI2","Excellent","GIA","5166369655","http://DiamondTransactions.net/icp?di=107160323","","","1280","396.80","Very Good","Excellent","4.34x4.35x2.67","61.6","57","14.5","43","Medium / Slightly Thick","None","","","None","","","Windiam","Belgium","","","32-3-2266444","","katrien@windiam.net",0.8340336134453782,476,"396.80"
"107599038","115205","Round","0.4","E","","","","","SI2","Very Good","GIA","6205498360","http://DiamondTransactions.net/icp?di=107599038","","","1428","571.20","Very Good","Very Good","4.67x4.63x2.97","63.9","57","0.16","43.5","Thin / Slightly Thick","","","","None","","","Protea Diamonds Co. Ltd.","Israel","","","972-3-7518460","","office@protea1984.com",0.42580164056674125,1341,"571.20"
"108430072","HO50-0381","Round","0.5","J","","","","","VS2","Very Good","GIA","2161778075","http://DiamondTransactions.net/icp?di=108430072","","","1680","840.00","Excellent","Very Good","5.2x5.16x3.06","59.2","61","13.5","43","","None","","","None","","","Intralcor","Belgium","","","+32-3-231 7376","","robert@intralcordiamonds.com",0.41770263550472403,2011,"840.00"
"108992757","R0301F3G1","Round","0.32","F","","","","","VVS1","Excellent","GIA","2151699316","http://DiamondTransactions.net/icp?di=108992757","","","1875","600.00","Excellent","Excellent","4.43x4.44x2.69","60.7","59","13.5","43.5","Medium","None","","","None","","","Smolensk Diamonds Bvba","Belgium","","","-7-4812-200152","","websales@kristallsmolensk.com",0.6960556844547564,862,"600.00"
"108992758","R0302E3G1","Round","0.31","E","","","","","VVS2","Excellent","GIA","2151699300","http://DiamondTransactions.net/icp?di=108992758","","","1875","581.25","Excellent","Excellent","4.39x4.41x2.68","61","57","14.5","43","Medium","None","","","None","","","Smolensk Diamonds Bvba","Belgium","","","-7-4812-200152","","websales@kristallsmolensk.com",0.7042424242424242,825,"581.25"
"109006096","375-2984","Round","0.37","I","","","","","SI2","Very Good","GIA","2175347453","http://DiamondTransactions.net/icp?di=109006096","","","1260","466.20","Very Good","Very Good","4.69x4.66x2.81","60","64","33.5","42","Thin / Slightly Thick","","","","None","","","M. Aharonoff Co. Inc.","USA","New York","","1-212-869-8766","","haharonoff@gmail.com",0.7845117845117845,594,"466.20"
"109580830","MG29","Round","0.34","G","","","","","SI2","Excellent","GIA","5172419506","http://DiamondTransactions.net/icp?di=109580830","","","1326","450.84","Excellent","Excellent","4.46x4.48x2.78","62.1","55","15.5","43","","","","","None","","","Emiel Vets & Zonen nv","Belgium","","FD","+32-479855885 -stock","","emielvets@gmail.com",0.9636752136752137,468,"450.84"
"109614292","PP3529-08","Round","0.5","J","","","","","SI2","Very Good","GIA","2165702196","http://DiamondTransactions.net/icp?di=109614292","https://www.certimage.com/diamond/details?q=JwCrwG4imCUC5SpWRewxMqhdQcm5B%2fKHqIuPUwtAzoc%3d","","1680","840.00","Excellent","Very Good","5.01x5.03x3.18","63.3","56","16","42.5","Medium / Slightly Thick","None","","","None","","","M.I.D - House Of Diamonds","United Kingdom","","","+442074046060","","idex@middiamonds.com",0.48554913294797686,1730,"840.00"
"109614293","PP3520-26","Round","0.5","K","","","","","VS2","Very Good","GIA","2165706563","http://DiamondTransactions.net/icp?di=109614293","https://www.certimage.com/diamond/details?q=CmuxSTt0XEnUdvyTu1%2fptCKb7h3ubYlsaLA27D6FDIw%3d","","1600","800.00","Excellent","Very Good","4.98x5.02x3.16","63.2","56","16.5","42","Medium / Thick","None","","","None","","","M.I.D - House Of Diamonds","United Kingdom","","","+442074046060","","idex@middiamonds.com",0.9888751545117429,808.5,"800.00"
"109614294","PP3529-17","Round","0.5","J","","","","","SI2","Excellent","GIA","2165707775","http://DiamondTransactions.net/icp?di=109614294","https://www.certimage.com/diamond/details?q=JwCrwG4imCXJGuP6gBkXjhMqCV2%2fOkI6PH6HT5VRR64%3d","","1722","861.00","Excellent","Excellent","5.05x5.08x3.16","62.3","56","16","42.5","Medium / Slightly Thick","None","","","None","","","M.I.D - House Of Diamonds","United Kingdom","","","+442074046060","","idex@middiamonds.com",0.9451152579582875,911,"861.00"
"109614295","PP3529-12","Round","0.5","J","","","","","SI2","Very Good","GIA","2165709444","http://DiamondTransactions.net/icp?di=109614295","https://www.certimage.com/diamond/details?q=JwCrwG4imCVTc4iXH5pIyFVnYpVPeBe%2bdu6b4x7Ix90%3d","","1680","840.00","Very Good","Very Good","5.02x5.06x3.15","62.4","54","16","42","Very Thin / Thick","None","","","None","","","M.I.D - House Of Diamonds","United Kingdom","","","+442074046060","","idex@middiamonds.com",0.42274786109713136,1987,"840.00"
"109622880","390/131","Round","0.44","E","","","","","SI1","Excellent","GIA","2165316555","http://DiamondTransactions.net/icp?di=109622880","","","1920","844.80","Excellent","Excellent","4.86x4.89x3.03","62.1","58","","","","None","","","None","","","Yshai Rosental Diam.","Israel","","","972-3-5753114","","yrdiam@yahoo.com",0.843313373253493,1002,"844.80"
"109622909","390/200","Round","0.36","F","","","","","SI1","Excellent","GIA","2165316706","http://DiamondTransactions.net/icp?di=109622909","","","1580","568.80","Excellent","Excellent","4.59x4.62x2.81","61.1","57","","","","None","","","None","","","Yshai Rosental Diam.","Israel","","","972-3-5753114","","yrdiam@yahoo.com",0.38760217983651224,1468,"568.80"
"109733972","CT-07739","Round","0.67","J","","","","","VVS1","Very Good","GIA","2131297374","http://DiamondTransactions.net/icp?di=109733972","","","1890","1266.30","Excellent","Excellent","5.53x5.5x3.51","63.6","59","","","","","","","None","","","Antwerp Star Diamonds NV","Belgium","","Below $15000 Invoice Amt,Shipping charges may be applicable + Bank charges applicable below $5000 Invoice Amt.","+32-474-209448","","vimal@antwerpstardiamonds.com",0.79125,1600,"1266.30"
"109734050","CT-15574","Round","0.37","E","","","","","VS2","Excellent","GIA","6161827353","http://DiamondTransactions.net/icp?di=109734050","","","1656","612.72","Excellent","Excellent","4.66x4.64x2.82","60.6","59","","","","","","","None","","","Antwerp Star Diamonds NV","Belgium","","Below $15000 Invoice Amt,Shipping charges may be applicable + Bank charges applicable below $5000 Invoice Amt.","+32-474-209448","","vimal@antwerpstardiamonds.com",0.6069306930693069,1010,"612.72"
"109734053","CT-15434","Round","0.33","F","","","","","IF","Excellent","GIA","5176249887","http://DiamondTransactions.net/icp?di=109734053","","","1872","617.76","Excellent","Excellent","4.49x4.46x2.74","61.2","58","","","","","","","None","","","Antwerp Star Diamonds NV","Belgium","","Below $15000 Invoice Amt,Shipping charges may be applicable + Bank charges applicable below $5000 Invoice Amt.","+32-474-209448","","vimal@antwerpstardiamonds.com",0.533678756476684,1158,"617.76"
"109734054","CT-15435","Round","0.32","F","","","","","IF","Excellent","GIA","5176372104","http://DiamondTransactions.net/icp?di=109734054","","","1794","574.08","Excellent","Excellent","4.46x4.43x2.69","60.5","60","","","","","","","None","","","Antwerp Star Diamonds NV","Belgium","","Below $15000 Invoice Amt,Shipping charges may be applicable + Bank charges applicable below $5000 Invoice Amt.","+32-474-209448","","vimal@antwerpstardiamonds.com",0.6158798283261803,932,"574.08"
"109734612","LA-2921","Round","0.32","F","","","","","SI1","Very Good","GIA","7203622094","http://DiamondTransactions.net/icp?di=109734612","","","1500","480.00","Very Good","Excellent","4.4x4.37x2.71","61.7","56","14.5","42.5","Slightly Thick / Thick","None","","","Faint","","","California Diamonds","USA","California","Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.6666666666666666,720,"480.00"
"109734613","LA-2922","Round","0.35","E","","","","","SI2","Very Good","GIA","5161866393","http://DiamondTransactions.net/icp?di=109734613","","","1350","472.50","Excellent","Very Good","4.5x4.47x2.81","62.7","60","14.5","43.5","Medium / Thick","None","","","None","","","California Diamonds","USA","California","Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.9096153846153846,519.75,"472.50"
"109734615","LA-2924","Round","0.32","G","","","","","SI1","Very Good","GIA","2165702520","http://DiamondTransactions.net/icp?di=109734615","","","1425","456.00","Excellent","Excellent","4.45x4.43x2.67","60","60","13.5","42.5","Medium / Slightly Thick","None","","","Faint","","","California Diamonds","USA","California","Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.6666666666666666,684,"456.00"
"109734617","LA-2926","Round","0.34","J","","","","","VS1","Excellent","GIA","1162514547","http://DiamondTransactions.net/icp?di=109734617","","","1200","408.00","Very Good","Very Good","4.52x4.48x2.77","61.6","57","15","43","Thin / Slightly Thick","None","","","Faint","","","California Diamonds","USA","California","Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.6666666666666666,612,"408.00"
"109734618","LA-2927","Round","0.34","J","","","","","SI1","Very Good","GIA","5171158086","http://DiamondTransactions.net/icp?di=109734618","","","1125","382.50","Excellent","Excellent","4.47x4.45x2.8","62.8","56","15.5","44","Thin","None","","","None","","","California Diamonds","USA","California","Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.6672473867595818,574,"382.50"
"109734619","LA-2929","Round","0.34","J","","","","","SI2","Very Good","GIA","2165709845","http://DiamondTransactions.net/icp?di=109734619","","","975","331.50","Very Good","Very Good","4.5x4.47x2.77","61.8","56","14","43.5","Medium / Thick","None","","","Faint","","","California Diamonds","USA","California","Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.6680080482897385,497,"331.50"
"109734620","LA-2930","Round","0.34","J","","","","","SI1","Excellent","GIA","5171158092","http://DiamondTransactions.net/icp?di=109734620","","","1125","382.50","Very Good","Excellent","4.49x4.46x2.8","62.6","58","15.5","44","Medium / Slightly Thick","None","","","None","","","California Diamonds","USA","California","Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.6672473867595818,574,"382.50"
"109734621","LA-2931","Round","0.33","J","","","","","VS2","Excellent","GIA","1162514712","http://DiamondTransactions.net/icp?di=109734621","","","1200","396.00","Excellent","Very Good","4.5x4.45x2.7","60.4","58","14.5","42.5","Thin / Slightly Thick","None","","","Faint","","","California Diamonds","USA","California","Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.6666666666666666,594,"396.00"
"109734622","LA-2932","Round","0.32","J","","","","","VS1","Very Good","GIA","2175100769","http://DiamondTransactions.net/icp?di=109734622","","","1200","384.00","Very Good","Very Good","4.45x4.41x2.65","59.8","59","13.5","42.5","Medium / Slightly Thick","None","","","None","","","California Diamonds","USA","California","Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.6666666666666666,576,"384.00"
"109734623","LA-2933","Round","0.33","I","","","","","SI2","Very Good","GIA","2165702468","http://DiamondTransactions.net/icp?di=109734623","","","1050","346.50","Excellent","Excellent","4.49x4.45x2.72","60.9","60","14.5","42.5","Medium","None","","","None","","","California Diamonds","USA","California","Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.6673076923076923,520,"346.50"
"109734624","LA-2935","Round","0.33","I","","","","","SI2","Very Good","GIA","2165703162","http://DiamondTransactions.net/icp?di=109734624","","","1050","346.50","Very Good","Very Good","4.41x4.38x2.76","62.8","54","15.5","43.5","Medium / Thick","None","","","None","","","California Diamonds","USA","California","Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.6673076923076923,520,"346.50"
"109734625","LA-2937","Round","0.37","I","","","","","SI2","Very Good","GIA","5161864521","http://DiamondTransactions.net/icp?di=109734625","","","1050","388.50","Excellent","Excellent","4.64x4.62x2.82","60.9","56","14.5","42.5","Medium / Slightly Thick","None","","","None","","","California Diamonds","USA","California","Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.6777003484320557,574,"388.50"
"109734626","LA-2938","Round","0.32","I","","","","","SI2","Excellent","GIA","5171158199","http://DiamondTransactions.net/icp?di=109734626","","","1050","336.00","Excellent","Excellent","4.42x4.4x2.71","61.5","58","14.5","43.5","Medium / Slightly Thick","None","","","None","","","California Diamonds","USA","California","Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.6666666666666666,504,"336.00"
"109734627","LA-2940","Round","0.34","I","","","","","SI1","Very Good","GIA","2165702534","http://DiamondTransactions.net/icp?di=109734627","","","1200","408.00","Excellent","Very Good","4.49x4.45x2.8","62.6","56","15","43.5","Medium / Thick","None","","","None","","","California Diamonds","USA","California","Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.6666666666666666,612,"408.00"
"109734628","LA-2941","Round","0.34","I","","","","","SI1","Very Good","GIA","5171158128","http://DiamondTransactions.net/icp?di=109734628","","","1200","408.00","Excellent","Very Good","4.47x4.45x2.83","63.4","55","16","44","Medium","None","","","None","","","California Diamonds","USA","California","Inscription","1 818 881 6060","","yuval@cadiamonds.net",0.6666666666666666,612,"408.00"
"109777413","CC6774","Round","0.32","D","","","","","SI2","Excellent","GIA","1189165569","http://88.99.93.89/disimage/cert/CC6774.PDF","http://88.99.93.89/dnadetails/dna.aspx?id=CC6774","","1271","406.72","Excellent","Excellent","4.37x4.36x2.73","62.6","56","14.5","44","Slightly Thick","","","","None","","","DIAMANTAIRE BVBA","Belgium","","WHITE/ NON GREEN/ NO MILKY / EYECLEAN","+32 477 294 397","","diamantairebvba@gmail.com",0.6379310344827587,638,"406.72"
